"State Code","Year","Beach ID","Beach Name","County","Beach Status","Swim Status","Reported","Posted onInternet","Published inNewspaper","Sent toPhone LIst","Announcedon Radio","Posted atthe Beach","Announcedon TV","Provided Resultson Request","Other"
"IN","2005","IN470039","Dunbar Beach","PORTER","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"IN","2005","IN467080","Dune Acres Beach","PORTER","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"IN","2005","IN768689","Indiana Dunes State Park East Beach","PORTER","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"IN","2005","IN700064","Indiana Dunes State Park West Beach","PORTER","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"IN","2005","IN471672","Kemil Avenue Beach","PORTER","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"IN","2005","IN513118","Lakeview Beach","PORTER","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"IN","2005","IN523148","Ogden Dunes Beach","PORTER","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"IN","2005","IN713599","Porter Beach","PORTER","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"IN","2005","IN504180","West Beach","PORTER","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"AK","2018","AK418928","Beach in Front of Kake","PRINCE OF WALES-HYDER","Reporting","No advisory or closure","null","Yes","-","-","-","-","-","-","-"
"AK","2018","AK370237","Long Beach (Kake)","PRINCE OF WALES-HYDER","Reporting","No advisory or closure","null","Yes","-","-","-","-","-","-","-"
"AK","2018","AK725600","Roadside Beach","PRINCE OF WALES-HYDER","Reporting","No advisory or closure","null","Yes","-","-","-","-","-","-","-"
"AK","2018","AK203251","Sandy Beach (Prince of Wales Island)","PRINCE OF WALES-HYDER","Reporting","No advisory or closure","null","Yes","-","-","-","-","-","-","-"
"MD","2011","MD766400","Beach Harbor Campground","QUEEN ANNE'S","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD766400","Beach Harbor Campground","QUEEN ANNE'S","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD766400","Beach Harbor Campground","QUEEN ANNE'S","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD031733","Camp Pecometh","QUEEN ANNE'S","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD031733","Camp Pecometh","QUEEN ANNE'S","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD031733","Camp Pecometh","QUEEN ANNE'S","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD870750","Camp Wright","QUEEN ANNE'S","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD870750","Camp Wright","QUEEN ANNE'S","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD870750","Camp Wright","QUEEN ANNE'S","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD850462","Duck Neck Campground","QUEEN ANNE'S","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD850462","Duck Neck Campground","QUEEN ANNE'S","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD850462","Duck Neck Campground","QUEEN ANNE'S","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD633156","Matapeake","QUEEN ANNE'S","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD777383","Rolph's Wharf","QUEEN ANNE'S","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"NY","2004","NY223526","BREEZY POINT - 219TH STREET","QUEENS","Reporting","No advisory or closure","null","Yes","Yes","Yes","Yes","Yes","Yes","-","Yes"
"NY","2004","NY276753","BREEZY POINT - REID AVE.","QUEENS","Reporting","No advisory or closure","null","Yes","Yes","Yes","Yes","Yes","Yes","-","Yes"
"NY","2004","NY888426","DOUGLASTON HOMEOWNERS ASSOCIATION","QUEENS","Reporting","No advisory or closure","null","Yes","Yes","Yes","Yes","Yes","Yes","-","Yes"
"NY","2004","NY309195","ROCKAWAY BEACH","QUEENS","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","-","-","Yes"
"NY","2004","NY183199","ROCKAWAY BEACH - 116TH ST. TO 126TH","QUEENS","Historical","Inactive","null","Yes","Yes","Yes","Yes","Yes","Yes","-","Yes"
"NY","2004","NY713263","ROCKAWAY BEACH - 126TH - 149TH","QUEENS","Historical","Inactive","null","Yes","Yes","Yes","Yes","Yes","Yes","-","Yes"
"NY","2004","NY576305","ROCKAWAY BEACH - 15TH - 22ND","QUEENS","Historical","Inactive","null","Yes","Yes","Yes","Yes","Yes","Yes","-","Yes"
"NY","2004","NY713272","ROCKAWAY BEACH - 23RD - 59TH","QUEENS","Historical","Inactive","null","Yes","Yes","Yes","Yes","Yes","Yes","-","Yes"
"NY","2004","NY745263","ROCKAWAY BEACH - 59TH - 80TH","QUEENS","Historical","Inactive","null","Yes","Yes","Yes","Yes","Yes","Yes","-","Yes"
"NY","2004","NY762414","ROCKAWAY BEACH - 80TH - 95TH","QUEENS","Historical","Inactive","null","Yes","Yes","Yes","Yes","Yes","Yes","-","Yes"
"NY","2004","NY532728","ROCKAWAY BEACH - 95TH - 116TH","QUEENS","Historical","Inactive","null","Yes","Yes","Yes","Yes","Yes","Yes","-","Yes"
"NY","2004","NY941792","ROCKAWAY BEACH - 9TH - 13 TH","QUEENS","Historical","Inactive","null","Yes","Yes","Yes","Yes","Yes","Yes","-","Yes"
"NY","2004","NY429358","WHITESTONE BOOSTER CIVIC ASSOCIATION","QUEENS","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","-","-","Yes"
"WI","2005","WI721390","North Beach","RACINE","Reporting","No advisory or closure","null","Yes","-","Yes","Yes","Yes","-","-","-"
"WI","2004","WI721390","North Beach","RACINE","Reporting","No advisory or closure","null","Yes","-","Yes","Yes","Yes","-","Yes","-"
"WI","2005","WI988510","Zoo Beach","RACINE","Reporting","No advisory or closure","null","Yes","-","Yes","Yes","Yes","-","-","-"
"WI","2004","WI988510","Zoo Beach","RACINE","Reporting","No advisory or closure","null","Yes","-","Yes","Yes","Yes","-","Yes","-"
"TX","2004","TX115573","TPWD Boat Ramp - Refugio","REFUGIO","Reporting","No advisory or closure","null","Yes","-","-","-","Yes","-","-","-"
"NY","2004","NY890584","CEDAR GROVE","RICHMOND","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","-","-","Yes"
"NY","2004","NY526586","MIDLAND BEACH","RICHMOND","Reporting","No advisory or closure","null","Yes","Yes","Yes","Yes","Yes","Yes","-","Yes"
"NY","2004","NY555335","SOUTH BEACH","RICHMOND","Reporting","No advisory or closure","null","Yes","Yes","Yes","Yes","Yes","Yes","-","Yes"
"NY","2004","NY311083","WOLFE'S POND PARK","RICHMOND","Reporting","No advisory or closure","null","Yes","Yes","Yes","Yes","Yes","Yes","-","Yes"
"PR","2009","PR713070","BALNEARIO DE RINCON","RINCON","Reporting","No advisory or closure","null","Yes","-","-","-","-","-","-","-"
"PR","2008","PR713070","BALNEARIO DE RINCON","RINCON","Reporting","No advisory or closure","null","Yes","-","-","-","-","-","-","-"
"PR","2005","PR713070","BALNEARIO DE RINCON","RINCON","Reporting","No advisory or closure","null","Yes","Yes","-","-","-","-","-","-"
"NH","2004","NH628684","ARLINGTON POND IMPROVEMENT ASSOCIATION","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","Yes","-"
"NH","2004","NH020071","BASS BEACH","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","Yes","Yes","-"
"NH","2004","NH719999","BEAVER LAKE GALLIEN'S BEACH","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","Yes","Yes","-"
"NH","2004","NH770795","CAMP HADAR","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","Yes","-"
"NH","2004","NH770470","CAMP LINCOLN","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","Yes","-"
"NH","2004","NH770800","CAMP OTTER SWIM AREA","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","Yes","-"
"NH","2004","NH770790","CAMP Y WOOD","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","Yes","-"
"NH","2004","NH781988","CAPTAINS POND BEACH","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","Yes","-"
"NH","2004","NH117075","CARROLL LAKE BEACH","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","Yes","-"
"NH","2004","NH512200","COBBETTS POND TB","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","Yes","Yes","-"
"NH","2004","NH484094","COUNTRY POND TB","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","Yes","Yes","-"
"NH","2004","NH020072","FOSS BEACH","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","Yes","Yes","-"
"NH","2004","NH283149","GREAT POND PARK ASSOCIATION BEACH","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","Yes","-"
"NH","2004","NH173720","HAMPTON BEACH STATE PARK","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","Yes","Yes","-"
"NH","2004","NH947494","HAMPTON HARBOR BEACH","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","Yes","Yes","-"
"NH","2004","NH642007","HEDGEHOG POND TB","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","Yes","-"
"NH","2004","NH754711","HOOD POND TB","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","Yes","-"
"NH","2004","NH951984","ISLAND POND CHASE'S GROVE","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","Yes","-"
"NH","2004","NH364223","ISLAND POND SANBORN SHORE ACRES","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","Yes","-"
"NH","2004","NH162567","JENNESS BEACH AT CABLE ROAD","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","Yes","Yes","-"
"NH","2004","NH420349","JENNESS STATE BEACH","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","Yes","Yes","-"
"NH","2004","NH250165","KINGSTON SP","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","Yes","Yes","-"
"NH","2004","NH883699","LIQUID PLANET","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","Yes","-"
"NH","2004","NH827076","LUCAS POND TB","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","Yes","-"
"NH","2004","NH526835","MILVILLE LAKE TB","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","Yes","-"
"NH","2004","NH449191","NEW CASTLE TOWN BEACH","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","Yes","Yes","-"
"NH","2004","NH804394","NORTH BEACH","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","Yes","Yes","-"
"NH","2004","NH356646","NORTH HAMPTON STATE BEACH","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","Yes","Yes","-"
"NH","2004","NH020073","NORTHSIDE PARK","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","Yes","Yes","-"
"NH","2004","NH920882","NORTHWOOD LAKE TB","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","Yes","-"
"NH","2004","NH842579","PAWTUCKAWAY LAKE TB","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","Yes","-"
"NH","2004","NH260388","PAWTUCKAWAY SP","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","Yes","Yes","-"
"NH","2004","NH546828","PHILLIPS POND SEELEY TB","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","Yes","Yes","-"
"NH","2004","NH985518","PINE ACRES RV PARK BEACH","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","Yes","-"
"NH","2004","NH220359","PLEASANT LAKE VEASEY PARK","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","Yes","-"
"NH","2004","NH494259","RAINBOW LAKE KAREN-GENA BEACH ASSOC","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","Yes","-"
"NH","2004","NH880010","SAWYER BEACH","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","Yes","Yes","-"
"NH","2004","NH002047","SEABROOK HARBOR BEACH","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","Yes","Yes","-"
"NH","2004","NH905440","SEABROOK TOWN BEACH","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","Yes","Yes","-"
"NH","2004","NH565234","SECOND STREET BEACH","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","Yes","-"
"NH","2004","NH206460","SUN VALLEY BEACH","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","Yes","Yes","-"
"NH","2004","NH581295","SUNSET LAKE SUNSET PARK","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","Yes","-"
"NH","2004","NH985311","SUNSET LAKE TB","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","Yes","-"
"NH","2004","NH700723","WALLIS SANDS BEACH AT WALLIS ROAD","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","Yes","Yes","-"
"NH","2004","NH024533","WALLIS SANDS STATE PARK","ROCKINGHAM","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","Yes","Yes","-"
"MP","2009","MP825132","CORAL GARDEN BEACH","ROTA","Reporting","No advisory or closure","null","-","Yes","-","-","-","-","-","-"
"MP","2008","MP825132","CORAL GARDEN BEACH","ROTA","Reporting","No advisory or closure","null","Yes","-","-","-","-","-","-","-"
"MP","2019","MP348167","DISTRICT #1 STORM DRAINAGE","ROTA","Reporting","No advisory or closure","Y","Yes","-","-","Yes","-","Yes","-","-"
"MP","2009","MP348167","DISTRICT #1 STORM DRAINAGE","ROTA","Reporting","No advisory or closure","null","-","Yes","-","-","-","-","-","-"
"MP","2008","MP348167","DISTRICT #1 STORM DRAINAGE","ROTA","Reporting","No advisory or closure","null","Yes","-","-","-","-","-","-","-"
"MP","2019","MP274563","DISTRICT #2 STORM DRAINAGE","ROTA","Reporting","No advisory or closure","Y","Yes","-","-","Yes","-","Yes","-","-"
"MP","2009","MP274563","DISTRICT #2 STORM DRAINAGE","ROTA","Reporting","No advisory or closure","null","-","Yes","-","-","-","-","-","-"
"MP","2008","MP274563","DISTRICT #2 STORM DRAINAGE","ROTA","Reporting","No advisory or closure","null","Yes","-","-","-","-","-","-","-"
"MP","2019","MP822659","EAST HARBOR DOCK","ROTA","Reporting","No advisory or closure","Y","Yes","-","-","Yes","-","Yes","-","-"
"MP","2009","MP822659","EAST HARBOR DOCK","ROTA","Reporting","No advisory or closure","null","-","Yes","-","-","-","-","-","-"
"MP","2019","MP132135","GUATA BEACH","ROTA","Reporting","No advisory or closure","Y","Yes","-","-","Yes","-","Yes","-","-"
"MP","2009","MP132135","GUATA BEACH","ROTA","Reporting","No advisory or closure","null","-","Yes","-","-","-","-","-","-"
"MP","2019","MP142306","KOKOMO BEACH CLUB","ROTA","Reporting","No advisory or closure","Y","Yes","-","-","Yes","-","Yes","-","-"
"MP","2009","MP142306","KOKOMO BEACH CLUB","ROTA","Reporting","No advisory or closure","null","-","Yes","-","-","-","-","-","-"
"MP","2008","MP142306","KOKOMO BEACH CLUB","ROTA","Reporting","No advisory or closure","null","Yes","-","-","-","-","-","-","-"
"MP","2019","MP168418","MOBILE STATION STORM DRAINAGE","ROTA","Reporting","No advisory or closure","Y","Yes","-","-","Yes","-","Yes","-","-"
"MP","2009","MP168418","MOBILE STATION STORM DRAINAGE","ROTA","Reporting","No advisory or closure","null","-","Yes","-","-","-","-","-","-"
"MP","2008","MP168418","MOBILE STATION STORM DRAINAGE","ROTA","Reporting","No advisory or closure","null","Yes","-","-","-","-","-","-","-"
"MP","2009","MP601072","SWIMMING HOLE","ROTA","Reporting","No advisory or closure","null","-","Yes","-","-","-","-","-","-"
"MP","2019","MP549387","TALAKHAYA BEACH","ROTA","Reporting","No advisory or closure","null","Yes","-","-","Yes","-","Yes","-","-"
"MP","2009","MP549387","TALAKHAYA BEACH","ROTA","Reporting","No advisory or closure","null","-","Yes","-","-","-","-","-","-"
"MP","2019","MP522915","TETETO BEACH","ROTA","Reporting","No advisory or closure","Y","Yes","-","-","Yes","-","Yes","-","-"
"MP","2009","MP522915","TETETO BEACH","ROTA","Reporting","No advisory or closure","null","-","Yes","-","-","-","-","-","-"
"MP","2019","MP234908","TWEKSBERRY BEACH","ROTA","Reporting","No advisory or closure","Y","Yes","-","-","Yes","-","Yes","-","-"
"MP","2009","MP234908","TWEKSBERRY BEACH","ROTA","Reporting","No advisory or closure","null","-","Yes","-","-","-","-","-","-"
"MP","2019","MP396492","VETERANS MEMORIAL BEACH","ROTA","Reporting","No advisory or closure","Y","Yes","-","-","Yes","-","Yes","-","-"
"MP","2009","MP396492","VETERANS MEMORIAL BEACH","ROTA","Reporting","No advisory or closure","null","-","Yes","-","-","-","-","-","-"
"MP","2019","MP957808","WEST HARBOR MARINA","ROTA","Reporting","No advisory or closure","Y","Yes","-","-","Yes","-","Yes","-","-"
"MP","2009","MP957808","WEST HARBOR MARINA","ROTA","Reporting","No advisory or closure","null","-","Yes","-","-","-","-","-","-"
"MP","2008","MP957808","WEST HARBOR MARINA","ROTA","Reporting","No advisory or closure","null","Yes","-","-","-","-","-","-","-"
