"State","Year","Beach ID","Beach Name","County","Tier","BeachLength (Mi)","Is BeachMonitored?","Is BeachMonitoredIrregularly?","Monitor IrregularlyComment","Swim SeasonMonitor Freq","Swim SeasonMonitor Units","Swim SeasonBeach Days","No. of DaysUnder BeachAction"
"MI","2019","MI000327","East Tawas City Park","Iosco","1",".311","Yes","-","-","1","PER_WEEK","152","0"
"MI","2018","MI000327","East Tawas City Park","Iosco","1",".311","Yes","-","-","1","PER_WEEK","126","0"
"MI","2017","MI000327","East Tawas City Park","Iosco","1",".311","Yes","-","-","1","PER_WEEK","91","0"
"MI","2016","MI000327","East Tawas City Park","Iosco","1",".311","Yes","-","-","1","PER_WEEK","152","0"
"MI","2015","MI000327","East Tawas City Park","Iosco","1",".311","Yes","-","-","1","PER_WEEK","121","1"
"MI","2013","MI000327","East Tawas City Park","Iosco","1",".311","Yes","-","-","1","PER_WEEK","92","0"
"MI","2012","MI000327","East Tawas City Park","Iosco","1",".311","Yes","-","-","1","PER_WEEK","152","1"
"MI","2011","MI000327","East Tawas City Park","Iosco","1",".311","Yes","-","-","1","PER_WEEK","123","1"
"MI","2010","MI000327","East Tawas City Park","Iosco","1",".311","Yes","-","-","1","PER_WEEK","123","3"
"MI","2009","MI000327","East Tawas City Park","Iosco","1",".311","Yes","-","-","1","PER_WEEK","152","0"
"MI","2008","MI000327","East Tawas City Park","Iosco","1",".311","Yes","-","-","1","PER_WEEK","137","0"
"MI","2007","MI000327","East Tawas City Park","Iosco","1",".311","Yes","-","-","1","PER_WEEK","153","0"
"MI","2020","MI460993","Gateway Park Beach","Iosco","1",".32","Yes","-","-","1","PER_WEEK","119","0"
"MI","2019","MI460993","Gateway Park Beach","Iosco","1",".32","Yes","-","-","1","PER_WEEK","152","0"
"MI","2018","MI460993","Gateway Park Beach","Iosco","1",".32","Yes","-","-","1","PER_WEEK","126","0"
"MI","2017","MI460993","Gateway Park Beach","Iosco","1",".32","Yes","-","-","1","PER_WEEK","91","0"
"MI","2016","MI460993","Gateway Park Beach","Iosco","1",".32","Yes","-","-","1","PER_WEEK","152","1"
"MI","2015","MI460993","Gateway Park Beach","Iosco","1",".32","Yes","-","-","1","PER_WEEK","121","1"
"MI","2014","MI460993","Gateway Park Beach","Iosco","1",".32","Yes","-","-","1","PER_WEEK","152","1"
"MI","2013","MI001395","MDOT Roadside Park - Three Mile Park","Iosco","1",".895","Yes","-","-","1","PER_WEEK","92","0"
"MI","2012","MI001395","MDOT Roadside Park - Three Mile Park","Iosco","1",".895","Yes","-","-","1","PER_WEEK","152","0"
"MI","2010","MI001395","MDOT Roadside Park - Three Mile Park","Iosco","1",".895","Yes","-","-","1","PER_WEEK","123","0"
"MI","2009","MI001395","MDOT Roadside Park - Three Mile Park","Iosco","1",".895","Yes","-","-","1","PER_WEEK","152","0"
"MI","2008","MI001395","MDOT Roadside Park - Three Mile Park","Iosco","1",".895","Yes","-","-","1","PER_WEEK","137","0"
"MI","2007","MI001395","MDOT Roadside Park - Three Mile Park","Iosco","1",".895","Yes","-","-","1","PER_WEEK","153","0"
"MI","2006","MI001395","MDOT Roadside Park - Three Mile Park","Iosco","1",".895","Yes","-","-","1","PER_WEEK","132","0"
"MI","2013","MI000397","Oscoda Township Beach","Iosco","1",".183","Yes","-","-","1","PER_WEEK","92","0"
"MI","2012","MI000397","Oscoda Township Beach","Iosco","1",".183","Yes","-","-","1","PER_WEEK","152","0"
"MI","2011","MI000397","Oscoda Township Beach","Iosco","1",".183","Yes","-","-","1","PER_WEEK","153","0"
"MI","2010","MI000397","Oscoda Township Beach","Iosco","1",".183","Yes","-","-","1","PER_WEEK","123","0"
"MI","2009","MI000397","Oscoda Township Beach","Iosco","1",".183","Yes","-","-","1","PER_WEEK","152","0"
"MI","2008","MI000397","Oscoda Township Beach","Iosco","1",".183","Yes","-","-","1","PER_WEEK","137","0"
"MI","2007","MI000397","Oscoda Township Beach","Iosco","1",".183","Yes","-","-","1","PER_WEEK","153","0"
"MI","2020","MI000428","Tawas City Park","Iosco","1",".222","Yes","-","-","1","PER_WEEK","119","0"
"MI","2019","MI000428","Tawas City Park","Iosco","1",".222","Yes","-","-","1","PER_WEEK","152","0"
"MI","2018","MI000428","Tawas City Park","Iosco","1",".222","Yes","-","-","1","PER_WEEK","126","0"
"MI","2017","MI000428","Tawas City Park","Iosco","1",".222","Yes","-","-","1","PER_WEEK","91","0"
"MI","2016","MI000428","Tawas City Park","Iosco","1",".222","Yes","-","-","1","PER_WEEK","152","0"
"MI","2015","MI000428","Tawas City Park","Iosco","1",".222","Yes","-","-","1","PER_WEEK","121","2"
"MI","2014","MI000428","Tawas City Park","Iosco","1",".222","Yes","-","-","1","PER_WEEK","152","5"
"MI","2013","MI000428","Tawas City Park","Iosco","1",".222","Yes","-","-","1","PER_WEEK","92","0"
"MI","2012","MI000428","Tawas City Park","Iosco","1",".222","Yes","-","-","1","PER_WEEK","152","3"
"MI","2011","MI000428","Tawas City Park","Iosco","1",".222","Yes","-","-","1","PER_WEEK","153","2"
"MI","2010","MI000428","Tawas City Park","Iosco","1",".222","Yes","-","-","1","PER_WEEK","123","2"
"MI","2009","MI000428","Tawas City Park","Iosco","1",".222","Yes","-","-","1","PER_WEEK","152","2"
"MI","2008","MI000428","Tawas City Park","Iosco","1",".222","Yes","-","-","1","PER_WEEK","137","0"
"MI","2007","MI000428","Tawas City Park","Iosco","1",".222","Yes","-","-","1","PER_WEEK","153","0"
"MI","2013","MI000326","Tawas Point State Park Campground","Iosco","1",".559","Yes","-","-","1","PER_WEEK","92","1"
"MI","2012","MI000326","Tawas Point State Park Campground","Iosco","1",".559","Yes","-","-","1","PER_WEEK","152","2"
"MI","2011","MI000326","Tawas Point State Park Campground","Iosco","1",".559","Yes","-","-","1","PER_WEEK","153","0"
"MI","2010","MI000326","Tawas Point State Park Campground","Iosco","1",".559","Yes","-","-","1","PER_WEEK","123","0"
"MI","2009","MI000326","Tawas Point State Park Campground","Iosco","1",".559","Yes","-","-","1","PER_WEEK","152","0"
"MI","2008","MI000326","Tawas Point State Park Campground","Iosco","1",".559","Yes","-","-","1","PER_WEEK","137","0"
"MI","2007","MI000326","Tawas Point State Park Campground","Iosco","1",".559","Yes","-","-","1","PER_WEEK","153","0"
"MI","2013","MI001394","Tawas Point State Park-Day Use area","Iosco","1",".994","Yes","-","-","1","PER_WEEK","92","0"
"MI","2012","MI001394","Tawas Point State Park-Day Use area","Iosco","1",".994","Yes","-","-","1","PER_WEEK","152","1"
"MI","2011","MI001394","Tawas Point State Park-Day Use area","Iosco","1",".994","Yes","-","-","1","PER_WEEK","153","0"
"MI","2010","MI001394","Tawas Point State Park-Day Use area","Iosco","1",".994","Yes","-","-","1","PER_WEEK","123","0"
"MI","2009","MI001394","Tawas Point State Park-Day Use area","Iosco","1",".994","Yes","-","-","1","PER_WEEK","152","0"
"MI","2007","MI001394","Tawas Point State Park-Day Use area","Iosco","1",".994","Yes","-","-","1","PER_WEEK","153","0"
"MI","2006","MI001394","Tawas Point State Park-Day Use area","Iosco","1",".994","Yes","-","-","1","PER_WEEK","132","0"
"BR","2020","WI431495","Bell Creek Mouth","Iron","1",".403","Yes","-","-","2","PER_YEAR","128","0"
"BR","2019","WI431495","Bell Creek Mouth","Iron","1",".403","Yes","-","-","2","PER_YEAR","126","0"
"BR","2018","WI431495","Bell Creek Mouth","Iron","1",".403","Yes","-","-","2","PER_YEAR","126","0"
"BR","2017","WI431495","Bell Creek Mouth","Iron","1",".403","Yes","-","-","2","PER_YEAR","126","0"
"BR","2016","WI431495","Bell Creek Mouth","Iron","1",".403","Yes","-","-","2","PER_YEAR","126","9"
"BR","2015","WI431495","Bell Creek Mouth","Iron","1",".403","Yes","-","-","2","PER_YEAR","126","0"
"BR","2014","WI431495","Bell Creek Mouth","Iron","1",".403","Yes","-","-","2","PER_YEAR","126","0"
"BR","2013","WI431495","Bell Creek Mouth","Iron","1",".403","Yes","-","-","2","PER_YEAR","126","0"
"BR","2013","WI431495","Bell Creek Mouth","Iron","1",".403","Yes","-","-","2","PER_YEAR","126","0"
"BR","2013","WI431495","Bell Creek Mouth","Iron","1",".403","Yes","-","-","2","PER_YEAR","126","0"
"BR","2013","WI431495","Bell Creek Mouth","Iron","1",".403","Yes","-","-","2","PER_YEAR","126","0"
"WI","2007","WI895483","Oronto Bay Beach 1","Iron","1",".587","Yes","-","-","1","PER_WEEK","90","0"
"WI","2007","WI938425","Oronto Bay Beach 2","Iron","1",".559","Yes","-","-","1","PER_WEEK","90","0"
"WI","2007","WI502001","Oronto Bay Beach 3","Iron","1",".032","Yes","-","-","1","PER_WEEK","90","0"
"WI","2007","WI157254","Saxon Harbor Beach East","Iron","1",".218","Yes","-","-","1","PER_WEEK","90","0"
"WI","2007","WI960543","Saxon Harbor Beach West","Iron","1",".048","Yes","-","-","1","PER_WEEK","90","0"
"WA","2007","WA693001","CAMANO ISLAND COUNTRY CLUB LAGOON","Island","1","0","No","-","-","0","PER_MONTH","98","0"
"WA","2006","WA693001","CAMANO ISLAND COUNTRY CLUB LAGOON","Island","1","0","No","-","-","0","PER_MONTH","90","0"
"WA","2007","WA750322","Cavalero Beach County Park","Island","1",".055","No","-","-","0","PER_MONTH","98","0"
"WA","2006","WA750322","Cavalero Beach County Park","Island","1",".055","No","-","-","0","PER_MONTH","90","0"
"WA","2020","WA413650","Dave Mackie Memorial County Park","Island","1",".084","Yes","-","-","1","PER_WEEK","95","0"
"WA","2019","WA413650","Dave Mackie Memorial County Park","Island","1",".084","Yes","-","-","1","PER_WEEK","105","0"
"WA","2018","WA413650","Dave Mackie Memorial County Park","Island","1",".084","Yes","-","-","1","PER_WEEK","105","0"
"WA","2015","WA413650","Dave Mackie Memorial County Park","Island","1",".084","Yes","-","-","2","PER_MONTH","109","364"
"WA","2007","WA413650","Dave Mackie Memorial County Park","Island","1",".084","No","-","-","0","PER_MONTH","98","0"
"WA","2006","WA413650","Dave Mackie Memorial County Park","Island","1",".084","Yes","-","-","4","PER_MONTH","90","0"
"WA","2006","WA245274","Dugualla Bay Dike Access","Island","1","0","No","-","-","0","PER_MONTH","90","0"
"WA","2007","WA813647","Fort Ebey State Park (DNR-140)","Island","1","2.244","No","-","-","0","PER_MONTH","98","0"
"WA","2006","WA813647","Fort Ebey State Park (DNR-140)","Island","1","2.244","No","-","-","0","PER_MONTH","90","0"
"WA","2020","WA600271","Freeland County Park/ Holmes Harbor","Island","1",".358","Yes","-","-","1","PER_WEEK","95","106"
"WA","2019","WA600271","Freeland County Park/ Holmes Harbor","Island","1",".358","Yes","-","-","1","PER_WEEK","105","106"
"WA","2018","WA600271","Freeland County Park/ Holmes Harbor","Island","1",".358","Yes","-","-","1","PER_WEEK","105","198"
"WA","2017","WA600271","Freeland County Park/ Holmes Harbor","Island","1",".358","Yes","-","-","1","PER_WEEK","102","194"
"WA","2016","WA600271","Freeland County Park/ Holmes Harbor","Island","1",".358","Yes","-","-","1","PER_WEEK","102","242"
"WA","2015","WA600271","Freeland County Park/ Holmes Harbor","Island","1",".358","Yes","-","-","1","PER_WEEK","109","102"
"WA","2013","WA600271","Freeland County Park/ Holmes Harbor","Island","1",".358","Yes","-","-","1","PER_WEEK","98","364"
"WA","2012","WA600271","Freeland County Park/ Holmes Harbor","Island","1",".358","Yes","-","-","1","PER_WEEK","105","365"
"WA","2011","WA600271","Freeland County Park/ Holmes Harbor","Island","1",".358","Yes","-","-","1","PER_WEEK","90","364"
"WA","2010","WA600271","Freeland County Park/ Holmes Harbor","Island","1",".358","Yes","-","-","1","PER_WEEK","90","1"
"WA","2009","WA600271","Freeland County Park/ Holmes Harbor","Island","1",".358","Yes","-","-","1","PER_WEEK","90","0"
"WA","2008","WA600271","Freeland County Park/ Holmes Harbor","Island","1",".358","Yes","-","-","4","PER_MONTH","98","253"
"WA","2007","WA600271","Freeland County Park/ Holmes Harbor","Island","1",".387","Yes","-","-","4","PER_MONTH","98","364"
"WA","2006","WA600271","Freeland County Park/ Holmes Harbor","Island","1",".387","Yes","-","-","4","PER_MONTH","90","184"
"WA","2006","WA348014","Lagoon Point North (Westcliff Drive)","Island","1","0","No","-","-","0","PER_MONTH","90","0"
"WA","2007","WA166759","Madrona Beach, Camano Island","Island","1",".031","Yes","-","-","4","PER_MONTH","98","0"
"WA","2007","WA991618","Monroe Landing","Island","1",".019","No","-","-","0","PER_MONTH","98","0"
"WA","2006","WA991618","Monroe Landing","Island","1",".019","No","-","-","0","PER_MONTH","90","0"
"WA","2006","WA857015","ONAMAC POINT REEF","Island","1","0","No","-","-","0","PER_MONTH","90","0"
"WA","2006","WA574018","ROCKAWAY BEACH","Island","1","0","No","-","-","0","PER_MONTH","90","0"
"WA","2007","WA693769","Utsalady County Park","Island","1",".079","No","-","-","0","PER_MONTH","98","0"
"WA","2006","WA693769","Utsalady County Park","Island","1",".079","Yes","-","-","4","PER_MONTH","90","0"
"WA","2006","WA266756","WINAS MAYLOR PT-EAST","Island","1","0","No","-","-","0","PER_MONTH","90","0"
"WA","2020","WA913096","Windjammer Lagoon","Island","1",".248","Yes","-","-","1","PER_WEEK","95","0"
"WA","2019","WA913096","Windjammer Lagoon","Island","1",".248","Yes","-","-","1","PER_WEEK","105","0"
"WA","2018","WA913096","Windjammer Lagoon","Island","1",".248","Yes","-","-","1","PER_WEEK","105","0"
"WA","2017","WA913096","Windjammer Lagoon","Island","1",".248","Yes","-","-","1","PER_WEEK","102","0"
"WA","2016","WA913096","Windjammer Lagoon","Island","1",".248","Yes","-","-","1","PER_WEEK","102","0"
"WA","2015","WA913096","Windjammer Lagoon","Island","1",".248","Yes","-","-","1","PER_WEEK","109","0"
"WA","2012","WA913096","Windjammer Lagoon","Island","1",".248","Yes","-","-","1","PER_WEEK","105","0"
"WA","2011","WA913096","Windjammer Lagoon","Island","1",".248","Yes","-","-","1","PER_WEEK","90","0"
"WA","2010","WA913096","Windjammer Lagoon","Island","1",".248","Yes","-","-","1","PER_WEEK","90","0"
"WA","2009","WA913096","Windjammer Lagoon","Island","1",".248","Yes","-","-","1","PER_WEEK","90","0"
"WA","2008","WA913096","Windjammer Lagoon","Island","1",".248","Yes","-","-","4","PER_MONTH","98","0"
"WA","2007","WA913096","Windjammer Lagoon","Island","1",".248","Yes","-","-","4","PER_MONTH","98","0"
"WA","2006","WA913096","Windjammer Lagoon","Island","1",".248","Yes","-","-","4","PER_MONTH","90","0"
"WA","2017","WA896421","Windjammer Park","Island","1",".551","Yes","-","-","2","PER_MONTH","102","364"
"WA","2016","WA896421","Windjammer Park","Island","1",".551","Yes","-","-","2","PER_MONTH","102","365"
"WA","2015","WA896421","Windjammer Park","Island","1",".551","Yes","-","-","2","PER_MONTH","109","361"
"WA","2013","WA896421","Windjammer Park","Island","1",".551","Yes","-","-","1","PER_WEEK","98","364"
"WA","2012","WA896421","Windjammer Park","Island","1",".551","Yes","-","-","1","PER_WEEK","105","365"
"WA","2011","WA896421","Windjammer Park","Island","1",".551","Yes","-","-","1","PER_WEEK","90","364"
"WA","2010","WA896421","Windjammer Park","Island","1",".551","Yes","-","-","1","PER_WEEK","90","190"
"WA","2009","WA896421","Windjammer Park","Island","1",".551","Yes","-","-","1","PER_WEEK","90","0"
"WA","2008","WA896421","Windjammer Park","Island","1",".551","Yes","-","-","4","PER_MONTH","98","183"
"WA","2007","WA896421","Windjammer Park","Island","1",".551","Yes","-","-","4","PER_MONTH","98","151"
"WA","2006","WA896421","Windjammer Park","Island","1",".551","Yes","-","-","4","PER_MONTH","90","0"
"MS","2020","MS334678","Front Beach","Jackson","1","1.3","Yes","-","-","1","PER_WEEK","210","27"
"MS","2019","MS334678","Front Beach","Jackson","1","1.3","Yes","-","-","1","PER_WEEK","210","106"
"MS","2018","MS334678","Front Beach","Jackson","1","1.3","Yes","-","-","1","PER_WEEK","210","56"
"MS","2017","MS334678","Front Beach","Jackson","1","1.3","Yes","-","-","1","PER_WEEK","210","29"
"MS","2015","MS334678","Front Beach","Jackson","1","1.3","Yes","-","-","1","PER_WEEK","213","24"
"MS","2014","MS334678","Front Beach","Jackson","1","1.3","Yes","-","-","1","PER_WEEK","213","8"
"MS","2012","MS334678","Front Beach","Jackson","1","1.3","Yes","-","-","1","PER_WEEK","213","24"
"MS","2009","MS334678","Front Beach","Jackson","1","1.3","Yes","-","-","1","PER_WEEK","210","12"
"MS","2007","MS334678","Front Beach","Jackson","1","1.3","Yes","-","-","10","PER_MONTH","183","0"
"MS","2006","MS334678","Front Beach","Jackson","1","1.3","Yes","-","-","10","PER_MONTH","180","187"
"MS","2019","MS743032","Pascagoula Beach East","Jackson","1",".3","Yes","-","-","1","PER_WEEK","210","95"
"MS","2018","MS743032","Pascagoula Beach East","Jackson","1",".3","Yes","-","-","1","PER_WEEK","210","36"
"MS","2017","MS743032","Pascagoula Beach East","Jackson","1",".3","Yes","-","-","1","PER_WEEK","210","41"
"MS","2015","MS743032","Pascagoula Beach East","Jackson","1",".3","Yes","-","-","1","PER_WEEK","213","20"
"MS","2014","MS743032","Pascagoula Beach East","Jackson","1",".3","Yes","-","-","1","PER_WEEK","213","0"
"MS","2012","MS743032","Pascagoula Beach East","Jackson","1",".3","Yes","-","-","1","PER_WEEK","213","21"
"MS","2009","MS743032","Pascagoula Beach East","Jackson","1",".3","Yes","-","-","1","PER_WEEK","210","10"
"MS","2007","MS743032","Pascagoula Beach East","Jackson","1",".3","Yes","-","-","10","PER_MONTH","183","0"
"MS","2006","MS743032","Pascagoula Beach East","Jackson","1",".3","Yes","-","-","10","PER_MONTH","180","187"
"MS","2020","MS091756","Pascagoula Beach West","Jackson","1",".3","Yes","-","-","1","PER_WEEK","210","18"
"MS","2019","MS091756","Pascagoula Beach West","Jackson","1",".3","Yes","-","-","1","PER_WEEK","210","106"
"MS","2018","MS091756","Pascagoula Beach West","Jackson","1",".3","Yes","-","-","1","PER_WEEK","210","18"
"MS","2017","MS091756","Pascagoula Beach West","Jackson","1",".3","Yes","-","-","1","PER_WEEK","210","44"
"MS","2015","MS091756","Pascagoula Beach West","Jackson","1",".3","Yes","-","-","1","PER_WEEK","213","26"
"MS","2014","MS091756","Pascagoula Beach West","Jackson","1",".3","Yes","-","-","1","PER_WEEK","213","0"
"MS","2012","MS091756","Pascagoula Beach West","Jackson","1",".3","Yes","-","-","1","PER_WEEK","213","21"
"MS","2009","MS091756","Pascagoula Beach West","Jackson","1",".3","Yes","-","-","1","PER_WEEK","210","22"
"MS","2007","MS091756","Pascagoula Beach West","Jackson","1",".3","Yes","-","-","10","PER_MONTH","183","0"
"MS","2006","MS091756","Pascagoula Beach West","Jackson","1",".3","Yes","-","-","10","PER_MONTH","180","187"
"MS","2020","MS464589","Shearwater Beach","Jackson","1","1.3","Yes","-","-","1","PER_WEEK","210","5"
"MS","2019","MS464589","Shearwater Beach","Jackson","1","1.3","Yes","-","-","1","PER_WEEK","210","133"
"MS","2018","MS464589","Shearwater Beach","Jackson","1","1.3","Yes","-","-","1","PER_WEEK","210","57"
"MS","2017","MS464589","Shearwater Beach","Jackson","1","1.3","Yes","-","-","1","PER_WEEK","210","61"
"MS","2015","MS464589","Shearwater Beach","Jackson","1","1.3","Yes","-","-","1","PER_WEEK","213","43"
"MS","2014","MS464589","Shearwater Beach","Jackson","1","1.3","Yes","-","-","1","PER_WEEK","213","7"
"MS","2012","MS464589","Shearwater Beach","Jackson","1","1.3","Yes","-","-","1","PER_WEEK","213","24"
"MS","2009","MS464589","Shearwater Beach","Jackson","1","1.3","Yes","-","-","1","PER_WEEK","210","12"
"MS","2007","MS464589","Shearwater Beach","Jackson","1","1.3","Yes","-","-","10","PER_MONTH","183","0"
"MS","2006","MS464589","Shearwater Beach","Jackson","1","1.3","Yes","-","-","10","PER_MONTH","180","187"
"WA","2006","WA758095","CASE SHOAL, BEACH 59A","Jefferson","1","0","No","-","-","0","PER_MONTH","90","0"
"NY","2018","NY526342","CRESCENT YACHT CLUB BEACH","Jefferson","1",".01","Yes","-","-","2","PER_MONTH","100","0"
"NY","2016","NY526342","CRESCENT YACHT CLUB BEACH","Jefferson","1",".01","Yes","-","-","1","PER_WEEK","100","2"
"NY","2015","NY526342","CRESCENT YACHT CLUB BEACH","Jefferson","1",".01","Yes","-","-","1","PER_WEEK","70","0"
"NY","2014","NY526342","CRESCENT YACHT CLUB BEACH","Jefferson","1",".01","Yes","-","-","1","PER_WEEK","102","0"
"WA","2017","WA241567","Camp Parsons Boy Scout Brinnon Camp","Jefferson","1","1.282","Yes","-","-","1","PER_WEEK","102","6"
